Home,Away,Round,Date,Time,WIN,minuto,evento,Yellow_Away,Yellow_Home,Goal_Away,Goal_Home,Red_Card_Away,Red_Card_Home,Own_Home,Own_Away,Penalty_Missed_Home,Penalty_Missed_Away,Var_Home,Var_Away
West Brom,Newcastle,11,30.10.2005,17:00,Away,46,Goal_Away,0,0,1,0,0,0,0,0,0,0,0,0
West Brom,Newcastle,11,30.10.2005,17:00,Away,59,Yellow_Away,1,0,1,0,0,0,0,0,0,0,0,0
West Brom,Newcastle,11,30.10.2005,17:00,Away,78,Goal_Away,1,0,2,0,0,0,0,0,0,0,0,0
West Brom,Newcastle,11,30.10.2005,17:00,Away,80,Goal_Away,1,0,3,0,0,0,0,0,0,0,0,0
Middlesbrough,Manchester Utd,11,29.10.2005,18:15,Home,2,Goal_Home,0,0,0,1,0,0,0,0,0,0,0,0
Middlesbrough,Manchester Utd,11,29.10.2005,18:15,Home,18,Yellow_Home,0,1,0,1,0,0,0,0,0,0,0,0
Middlesbrough,Manchester Utd,11,29.10.2005,18:15,Home,20,Yellow_Away,1,1,0,1,0,0,0,0,0,0,0,0
Middlesbrough,Manchester Utd,11,29.10.2005,18:15,Home,25,Goal_Home,1,1,0,2,0,0,0,0,0,0,0,0
Middlesbrough,Manchester Utd,11,29.10.2005,18:15,Home,45,Goal_Home,1,1,0,3,0,0,0,0,0,0,0,0
Middlesbrough,Manchester Utd,11,29.10.2005,18:15,Home,45,Yellow_Away,2,1,0,3,0,0,0,0,0,0,0,0
Middlesbrough,Manchester Utd,11,29.10.2005,18:15,Home,71,Yellow_Away,3,1,0,3,0,0,0,0,0,0,0,0
Middlesbrough,Manchester Utd,11,29.10.2005,18:15,Home,78,Goal_Home,3,1,0,4,0,0,0,0,0,0,0,0
Middlesbrough,Manchester Utd,11,29.10.2005,18:15,Home,90,Goal_Away,3,1,1,4,0,0,0,0,0,0,0,0
Middlesbrough,Manchester Utd,11,29.10.2005,18:15,Home,90,Yellow_Away,4,1,1,4,0,0,0,0,0,0,0,0
Birmingham,Everton,11,29.10.2005,16:00,Away,43,Goal_Away,0,0,1,0,0,0,0,0,0,0,0,0
Birmingham,Everton,11,29.10.2005,16:00,Away,66,Yellow_Away,1,0,1,0,0,0,0,0,0,0,0,0
Charlton,Bolton,11,29.10.2005,16:00,Away,41,Yellow_Home,0,1,0,0,0,0,0,0,0,0,0,0
Charlton,Bolton,11,29.10.2005,16:00,Away,72,Goal_Away,0,1,1,0,0,0,0,0,0,0,0,0
Chelsea,Blackburn,11,29.10.2005,16:00,Home,6,Yellow_Home,0,1,0,0,0,0,0,0,0,0,0,0
Chelsea,Blackburn,11,29.10.2005,16:00,Home,10,Goal_Home,0,1,0,1,0,0,0,0,0,0,0,0
Chelsea,Blackburn,11,29.10.2005,16:00,Home,14,Goal_Home,0,1,0,2,0,0,0,0,0,0,0,0
Chelsea,Blackburn,11,29.10.2005,16:00,Home,18,Goal_Away,0,1,1,2,0,0,0,0,0,0,0,0
Chelsea,Blackburn,11,29.10.2005,16:00,Home,44,Goal_Away,0,1,2,2,0,0,0,0,0,0,0,0
Chelsea,Blackburn,11,29.10.2005,16:00,Home,60,Yellow_Away,1,1,2,2,0,0,0,0,0,0,0,0
Chelsea,Blackburn,11,29.10.2005,16:00,Home,62,Goal_Home,1,1,2,3,0,0,0,0,0,0,0,0
Chelsea,Blackburn,11,29.10.2005,16:00,Home,62,Yellow_Away,2,1,2,3,0,0,0,0,0,0,0,0
Chelsea,Blackburn,11,29.10.2005,16:00,Home,74,Goal_Home,2,1,2,4,0,0,0,0,0,0,0,0
Chelsea,Blackburn,11,29.10.2005,16:00,Home,80,Yellow_Away,3,1,2,4,0,0,0,0,0,0,0,0
Chelsea,Blackburn,11,29.10.2005,16:00,Home,84,Yellow_Away,4,1,2,4,0,0,0,0,0,0,0,0
Chelsea,Blackburn,11,29.10.2005,16:00,Home,84,Yellow_Away,5,1,2,4,0,0,0,0,0,0,0,0
Liverpool,West Ham,11,29.10.2005,16:00,Home,18,Goal_Home,0,0,0,1,0,0,0,0,0,0,0,0
Liverpool,West Ham,11,29.10.2005,16:00,Home,50,Yellow_Home,0,1,0,1,0,0,0,0,0,0,0,0
Liverpool,West Ham,11,29.10.2005,16:00,Home,71,Yellow_Home,0,2,0,1,0,0,0,0,0,0,0,0
Liverpool,West Ham,11,29.10.2005,16:00,Home,82,Goal_Home,0,2,0,2,0,0,0,0,0,0,0,0
Sunderland,Portsmouth,11,29.10.2005,16:00,Away,4,Goal_Home,0,0,0,1,0,0,0,0,0,0,0,0
Sunderland,Portsmouth,11,29.10.2005,16:00,Away,35,Yellow_Away,1,0,0,1,0,0,0,0,0,0,0,0
Sunderland,Portsmouth,11,29.10.2005,16:00,Away,48,Goal_Away,1,0,1,1,0,0,0,0,0,0,0,0
Sunderland,Portsmouth,11,29.10.2005,16:00,Away,59,Goal_Away,1,0,2,1,0,0,0,0,0,0,0,0
Sunderland,Portsmouth,11,29.10.2005,16:00,Away,67,Goal_Away,1,0,3,1,0,0,0,0,0,0,0,0
Sunderland,Portsmouth,11,29.10.2005,16:00,Away,74,Goal_Away,1,0,4,1,0,0,0,0,0,0,0,0
Tottenham,Arsenal,11,29.10.2005,14:00,Draw,13,Yellow_Away,1,0,0,0,0,0,0,0,0,0,0,0
Tottenham,Arsenal,11,29.10.2005,14:00,Draw,15,Yellow_Away,2,0,0,0,0,0,0,0,0,0,0,0
Tottenham,Arsenal,11,29.10.2005,14:00,Draw,17,Goal_Home,2,0,0,1,0,0,0,0,0,0,0,0
Tottenham,Arsenal,11,29.10.2005,14:00,Draw,38,Yellow_Home,2,1,0,1,0,0,0,0,0,0,0,0
Tottenham,Arsenal,11,29.10.2005,14:00,Draw,53,Yellow_Home,2,2,0,1,0,0,0,0,0,0,0,0
Tottenham,Arsenal,11,29.10.2005,14:00,Draw,57,Yellow_Home,2,3,0,1,0,0,0,0,0,0,0,0
Tottenham,Arsenal,11,29.10.2005,14:00,Draw,60,Yellow_Home,2,4,0,1,0,0,0,0,0,0,0,0
Tottenham,Arsenal,11,29.10.2005,14:00,Draw,77,Goal_Away,2,4,1,1,0,0,0,0,0,0,0,0
Wigan,Fulham,11,29.10.2005,13:45,Home,30,Yellow_Home,0,1,0,0,0,0,0,0,0,0,0,0
Wigan,Fulham,11,29.10.2005,13:45,Home,42,Yellow_Away,1,1,0,0,0,0,0,0,0,0,0,0
Wigan,Fulham,11,29.10.2005,13:45,Home,90,Goal_Home,1,1,0,1,0,0,0,0,0,0,0,0
Everton,Chelsea,10,23.10.2005,17:00,Draw,11,Yellow_Home,0,1,0,0,0,0,0,0,0,0,0,0
Everton,Chelsea,10,23.10.2005,17:00,Draw,37,Goal_Home,0,1,0,1,0,0,0,0,0,0,0,0
Everton,Chelsea,10,23.10.2005,17:00,Draw,50,Goal_Away,0,1,1,1,0,0,0,0,0,0,0,0
Everton,Chelsea,10,23.10.2005,17:00,Draw,57,Yellow_Away,1,1,1,1,0,0,0,0,0,0,0,0
Everton,Chelsea,10,23.10.2005,17:00,Draw,81,Yellow_Away,2,1,1,1,0,0,0,0,0,0,0,0
Everton,Chelsea,10,23.10.2005,17:00,Draw,90,Yellow_Home,2,2,1,1,0,0,0,0,0,0,0,0
Bolton,West Brom,10,23.10.2005,16:00,Home,69,Yellow_Away,1,0,0,0,0,0,0,0,0,0,0,0
Bolton,West Brom,10,23.10.2005,16:00,Home,73,Yellow_Home,1,1,0,0,0,0,0,0,0,0,0,0
Bolton,West Brom,10,23.10.2005,16:00,Home,81,Goal_Home,1,1,0,1,0,0,0,0,0,0,0,0
Bolton,West Brom,10,23.10.2005,16:00,Home,82,Yellow_Home,1,2,0,1,0,0,0,0,0,0,0,0
Bolton,West Brom,10,23.10.2005,16:00,Home,86,Yellow_Away,2,2,0,1,0,0,0,0,0,0,0,0
Bolton,West Brom,10,23.10.2005,16:00,Home,90,Goal_Home,2,2,0,2,0,0,0,0,0,0,0,0
West Ham,Middlesbrough,10,23.10.2005,16:00,Home,12,Yellow_Home,0,1,0,0,0,0,0,0,0,0,0,0
West Ham,Middlesbrough,10,23.10.2005,16:00,Home,29,Yellow_Away,1,1,0,0,0,0,0,0,0,0,0,0
West Ham,Middlesbrough,10,23.10.2005,16:00,Home,66,Goal_Home,1,1,0,1,0,0,0,0,0,0,0,0
West Ham,Middlesbrough,10,23.10.2005,16:00,Home,74,Own_Home,1,1,0,1,0,0,1,0,0,0,0,0
West Ham,Middlesbrough,10,23.10.2005,16:00,Home,77,Yellow_Away,2,1,0,1,0,0,1,0,0,0,0,0
West Ham,Middlesbrough,10,23.10.2005,16:00,Home,87,Goal_Away,2,1,1,1,0,0,1,0,0,0,0,0
Newcastle,Sunderland,10,23.10.2005,14:30,Home,1,Yellow_Away,1,0,0,0,0,0,0,0,0,0,0,0
Newcastle,Sunderland,10,23.10.2005,14:30,Home,22,Yellow_Away,2,0,0,0,0,0,0,0,0,0,0,0
Newcastle,Sunderland,10,23.10.2005,14:30,Home,28,Yellow_Home,2,1,0,0,0,0,0,0,0,0,0,0
Newcastle,Sunderland,10,23.10.2005,14:30,Home,34,Goal_Home,2,1,0,1,0,0,0,0,0,0,0,0
Newcastle,Sunderland,10,23.10.2005,14:30,Home,35,Goal_Away,2,1,1,1,0,0,0,0,0,0,0,0
Newcastle,Sunderland,10,23.10.2005,14:30,Home,37,Goal_Home,2,1,1,2,0,0,0,0,0,0,0,0
Newcastle,Sunderland,10,23.10.2005,14:30,Home,41,Goal_Away,2,1,2,2,0,0,0,0,0,0,0,0
Newcastle,Sunderland,10,23.10.2005,14:30,Home,49,Yellow_Home,2,2,2,2,0,0,0,0,0,0,0,0
Newcastle,Sunderland,10,23.10.2005,14:30,Home,63,Goal_Home,2,2,2,3,0,0,0,0,0,0,0,0
Portsmouth,Charlton,10,22.10.2005,18:15,Away,12,Yellow_Away,1,0,0,0,0,0,0,0,0,0,0,0
Portsmouth,Charlton,10,22.10.2005,18:15,Away,13,Yellow_Away,2,0,0,0,0,0,0,0,0,0,0,0
Portsmouth,Charlton,10,22.10.2005,18:15,Away,14,Goal_Home,2,0,0,1,0,0,0,0,0,0,0,0
Portsmouth,Charlton,10,22.10.2005,18:15,Away,24,Yellow_Home,2,1,0,1,0,0,0,0,0,0,0,0
Portsmouth,Charlton,10,22.10.2005,18:15,Away,51,Yellow_Home,2,2,0,1,0,0,0,0,0,0,0,0
Portsmouth,Charlton,10,22.10.2005,18:15,Away,61,Goal_Away,2,2,1,1,0,0,0,0,0,0,0,0
Portsmouth,Charlton,10,22.10.2005,18:15,Away,77,Goal_Away,2,2,2,1,0,0,0,0,0,0,0,0
Portsmouth,Charlton,10,22.10.2005,18:15,Away,90,Yellow_Away,3,2,2,1,0,0,0,0,0,0,0,0
Arsenal,Manchester City,10,22.10.2005,16:00,Home,24,Yellow_Away,1,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Manchester City,10,22.10.2005,16:00,Home,36,Yellow_Away,2,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Manchester City,10,22.10.2005,16:00,Home,47,Yellow_Away,3,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Manchester City,10,22.10.2005,16:00,Home,47,Yellow_Home,3,1,0,0,0,0,0,0,0,0,0,0
Arsenal,Manchester City,10,22.10.2005,16:00,Home,61,Goal_Home,3,1,0,1,0,0,0,0,0,0,0,0
Arsenal,Manchester City,10,22.10.2005,16:00,Home,63,Yellow_Home,3,2,0,1,0,0,0,0,0,0,0,0
Arsenal,Manchester City,10,22.10.2005,16:00,Home,64,Yellow_Away,4,2,0,1,0,0,0,0,0,0,0,0
Arsenal,Manchester City,10,22.10.2005,16:00,Home,76,Yellow_Away,5,2,0,1,0,0,0,0,0,0,0,0
Arsenal,Manchester City,10,22.10.2005,16:00,Home,82,Yellow_Home,5,3,0,1,0,0,0,0,0,0,0,0
Aston Villa,Wigan,10,22.10.2005,16:00,Away,32,Own_Away,0,0,0,0,0,0,0,1,0,0,0,0
Aston Villa,Wigan,10,22.10.2005,16:00,Away,82,Goal_Away,0,0,1,0,0,0,0,1,0,0,0,0
Fulham,Liverpool,10,22.10.2005,16:00,Home,30,Goal_Home,0,0,0,1,0,0,0,0,0,0,0,0
Fulham,Liverpool,10,22.10.2005,16:00,Home,53,Yellow_Away,1,0,0,1,0,0,0,0,0,0,0,0
Fulham,Liverpool,10,22.10.2005,16:00,Home,86,Yellow_Away,2,0,0,1,0,0,0,0,0,0,0,0
Fulham,Liverpool,10,22.10.2005,16:00,Home,90,Goal_Home,2,0,0,2,0,0,0,0,0,0,0,0
Manchester Utd,Tottenham,10,22.10.2005,16:00,Draw,7,Goal_Home,0,0,0,1,0,0,0,0,0,0,0,0
Manchester Utd,Tottenham,10,22.10.2005,16:00,Draw,58,Yellow_Home,0,1,0,1,0,0,0,0,0,0,0,0
Manchester Utd,Tottenham,10,22.10.2005,16:00,Draw,61,Yellow_Away,1,1,0,1,0,0,0,0,0,0,0,0
Manchester Utd,Tottenham,10,22.10.2005,16:00,Draw,64,Yellow_Away,2,1,0,1,0,0,0,0,0,0,0,0
Manchester Utd,Tottenham,10,22.10.2005,16:00,Draw,66,Yellow_Away,3,1,0,1,0,0,0,0,0,0,0,0
Manchester Utd,Tottenham,10,22.10.2005,16:00,Draw,72,Goal_Away,3,1,1,1,0,0,0,0,0,0,0,0
Manchester Utd,Tottenham,10,22.10.2005,16:00,Draw,81,Yellow_Home,3,2,1,1,0,0,0,0,0,0,0,0
Blackburn,Birmingham,10,22.10.2005,13:45,Home,3,Yellow_Away,1,0,0,0,0,0,0,0,0,0,0,0
Blackburn,Birmingham,10,22.10.2005,13:45,Home,48,Yellow_Away,2,0,0,0,0,0,0,0,0,0,0,0
Blackburn,Birmingham,10,22.10.2005,13:45,Home,49,Goal_Home,2,0,0,1,0,0,0,0,0,0,0,0
Blackburn,Birmingham,10,22.10.2005,13:45,Home,69,Yellow_Away,3,0,0,1,0,0,0,0,0,0,0,0
Blackburn,Birmingham,10,22.10.2005,13:45,Home,81,Goal_Home,3,0,0,2,0,0,0,0,0,0,0,0
Charlton,Fulham,9,17.10.2005,21:00,Draw,27,Yellow_Home,0,1,0,0,0,0,0,0,0,0,0,0
Charlton,Fulham,9,17.10.2005,21:00,Draw,28,Goal_Away,0,1,1,0,0,0,0,0,0,0,0,0
Charlton,Fulham,9,17.10.2005,21:00,Draw,29,Yellow_Away,1,1,1,0,0,0,0,0,0,0,0,0
Charlton,Fulham,9,17.10.2005,21:00,Draw,47,Goal_Home,1,1,1,1,0,0,0,0,0,0,0,0
Charlton,Fulham,9,17.10.2005,21:00,Draw,68,Yellow_Away,2,1,1,1,0,0,0,0,0,0,0,0
Charlton,Fulham,9,17.10.2005,21:00,Draw,78,Yellow_Home,2,2,1,1,0,0,0,0,0,0,0,0
Charlton,Fulham,9,17.10.2005,21:00,Draw,87,Yellow_Away,3,2,1,1,0,0,0,0,0,0,0,0
Manchester City,West Ham,9,16.10.2005,17:00,Home,18,Goal_Home,0,0,0,1,0,0,0,0,0,0,0,0
Manchester City,West Ham,9,16.10.2005,17:00,Home,35,Yellow_Home,0,1,0,1,0,0,0,0,0,0,0,0
Manchester City,West Ham,9,16.10.2005,17:00,Home,56,Goal_Home,0,1,0,2,0,0,0,0,0,0,0,0
Manchester City,West Ham,9,16.10.2005,17:00,Home,71,Yellow_Home,0,2,0,2,0,0,0,0,0,0,0,0
Manchester City,West Ham,9,16.10.2005,17:00,Home,90,Goal_Away,0,2,1,2,0,0,0,0,0,0,0,0
Birmingham,Aston Villa,9,16.10.2005,13:00,Away,13,Yellow_Away,1,0,0,0,0,0,0,0,0,0,0,0
Birmingham,Aston Villa,9,16.10.2005,13:00,Away,19,Goal_Away,1,0,1,0,0,0,0,0,0,0,0,0
Birmingham,Aston Villa,9,16.10.2005,13:00,Away,31,Yellow_Away,2,0,1,0,0,0,0,0,0,0,0,0
Birmingham,Aston Villa,9,16.10.2005,13:00,Away,84,Yellow_Home,2,1,1,0,0,0,0,0,0,0,0,0
Birmingham,Aston Villa,9,16.10.2005,13:00,Away,87,Yellow_Home,2,2,1,0,0,0,0,0,0,0,0,0
Middlesbrough,Portsmouth,9,15.10.2005,18:15,Draw,46,Goal_Away,0,0,1,0,0,0,0,0,0,0,0,0
Middlesbrough,Portsmouth,9,15.10.2005,18:15,Draw,54,Goal_Home,0,0,1,1,0,0,0,0,0,0,0,0
Middlesbrough,Portsmouth,9,15.10.2005,18:15,Draw,66,Yellow_Away,1,0,1,1,0,0,0,0,0,0,0,0
Middlesbrough,Portsmouth,9,15.10.2005,18:15,Draw,70,Yellow_Away,2,0,1,1,0,0,0,0,0,0,0,0
Middlesbrough,Portsmouth,9,15.10.2005,18:15,Draw,88,Yellow_Home,2,1,1,1,0,0,0,0,0,0,0,0
Middlesbrough,Portsmouth,9,15.10.2005,18:15,Draw,90,Yellow_Away,3,1,1,1,0,0,0,0,0,0,0,0
Middlesbrough,Portsmouth,9,15.10.2005,18:15,Draw,90,Yellow_Home,3,2,1,1,0,0,0,0,0,0,0,0
Chelsea,Bolton,9,15.10.2005,16:00,Home,4,Goal_Away,0,0,1,0,0,0,0,0,0,0,0,0
Chelsea,Bolton,9,15.10.2005,16:00,Home,33,Yellow_Home,0,1,1,0,0,0,0,0,0,0,0,0
Chelsea,Bolton,9,15.10.2005,16:00,Home,41,Yellow_Home,0,2,1,0,0,0,0,0,0,0,0,0
Chelsea,Bolton,9,15.10.2005,16:00,Home,51,Yellow_Away,1,2,1,0,0,0,0,0,0,0,0,0
Chelsea,Bolton,9,15.10.2005,16:00,Home,52,Goal_Home,1,2,1,1,0,0,0,0,0,0,0,0
Chelsea,Bolton,9,15.10.2005,16:00,Home,55,Goal_Home,1,2,1,2,0,0,0,0,0,0,0,0
Chelsea,Bolton,9,15.10.2005,16:00,Home,58,Red_Card_Away,1,2,1,2,1,0,0,0,0,0,0,0
Chelsea,Bolton,9,15.10.2005,16:00,Home,59,Goal_Home,1,2,1,3,1,0,0,0,0,0,0,0
Chelsea,Bolton,9,15.10.2005,16:00,Home,61,Goal_Home,1,2,1,4,1,0,0,0,0,0,0,0
Chelsea,Bolton,9,15.10.2005,16:00,Home,65,Yellow_Away,2,2,1,4,1,0,0,0,0,0,0,0
Chelsea,Bolton,9,15.10.2005,16:00,Home,74,Goal_Home,2,2,1,5,1,0,0,0,0,0,0,0
Liverpool,Blackburn,9,15.10.2005,16:00,Home,33,Red_Card_Away,0,0,0,0,1,0,0,0,0,0,0,0
Liverpool,Blackburn,9,15.10.2005,16:00,Home,75,Goal_Home,0,0,0,1,1,0,0,0,0,0,0,0
Liverpool,Blackburn,9,15.10.2005,16:00,Home,76,Yellow_Away,1,0,0,1,1,0,0,0,0,0,0,0
Liverpool,Blackburn,9,15.10.2005,16:00,Home,77,Yellow_Away,2,0,0,1,1,0,0,0,0,0,0,0
Liverpool,Blackburn,9,15.10.2005,16:00,Home,81,Yellow_Away,3,0,0,1,1,0,0,0,0,0,0,0
Sunderland,Manchester Utd,9,15.10.2005,16:00,Away,20,Yellow_Home,0,1,0,0,0,0,0,0,0,0,0,0
Sunderland,Manchester Utd,9,15.10.2005,16:00,Away,35,Yellow_Away,1,1,0,0,0,0,0,0,0,0,0,0
Sunderland,Manchester Utd,9,15.10.2005,16:00,Away,40,Goal_Away,1,1,1,0,0,0,0,0,0,0,0,0
Sunderland,Manchester Utd,9,15.10.2005,16:00,Away,43,Yellow_Home,1,2,1,0,0,0,0,0,0,0,0,0
Sunderland,Manchester Utd,9,15.10.2005,16:00,Away,71,Yellow_Home,1,3,1,0,0,0,0,0,0,0,0,0
Sunderland,Manchester Utd,9,15.10.2005,16:00,Away,76,Goal_Away,1,3,2,0,0,0,0,0,0,0,0,0
Sunderland,Manchester Utd,9,15.10.2005,16:00,Away,82,Goal_Home,1,3,2,1,0,0,0,0,0,0,0,0
Sunderland,Manchester Utd,9,15.10.2005,16:00,Away,87,Goal_Away,1,3,3,1,0,0,0,0,0,0,0,0
Tottenham,Everton,9,15.10.2005,16:00,Home,11,Yellow_Away,1,0,0,0,0,0,0,0,0,0,0,0
Tottenham,Everton,9,15.10.2005,16:00,Home,58,Goal_Home,1,0,0,1,0,0,0,0,0,0,0,0
Tottenham,Everton,9,15.10.2005,16:00,Home,63,Goal_Home,1,0,0,2,0,0,0,0,0,0,0,0
Tottenham,Everton,9,15.10.2005,16:00,Home,71,Yellow_Away,2,0,0,2,0,0,0,0,0,0,0,0
West Brom,Arsenal,9,15.10.2005,16:00,Home,14,Yellow_Home,0,1,0,0,0,0,0,0,0,0,0,0
West Brom,Arsenal,9,15.10.2005,16:00,Home,17,Goal_Away,0,1,1,0,0,0,0,0,0,0,0,0
West Brom,Arsenal,9,15.10.2005,16:00,Home,38,Goal_Home,0,1,1,1,0,0,0,0,0,0,0,0
West Brom,Arsenal,9,15.10.2005,16:00,Home,41,Yellow_Away,1,1,1,1,0,0,0,0,0,0,0,0
West Brom,Arsenal,9,15.10.2005,16:00,Home,74,Yellow_Away,2,1,1,1,0,0,0,0,0,0,0,0
West Brom,Arsenal,9,15.10.2005,16:00,Home,76,Goal_Home,2,1,1,2,0,0,0,0,0,0,0,0
Wigan,Newcastle,9,15.10.2005,13:45,Home,40,Goal_Home,0,0,0,1,0,0,0,0,0,0,0,0
Wigan,Newcastle,9,15.10.2005,13:45,Home,45,Yellow_Home,0,1,0,1,0,0,0,0,0,0,0,0
Wigan,Newcastle,9,15.10.2005,13:45,Home,60,Yellow_Away,1,1,0,1,0,0,0,0,0,0,0,0
Wigan,Newcastle,9,15.10.2005,13:45,Home,70,Yellow_Away,2,1,0,1,0,0,0,0,0,0,0,0
Wigan,Newcastle,9,15.10.2005,13:45,Home,79,Yellow_Home,2,2,0,1,0,0,0,0,0,0,0,0
Wigan,Newcastle,9,15.10.2005,13:45,Home,85,Red_Card_Home,2,2,0,1,0,1,0,0,0,0,0,0
Wigan,Newcastle,9,15.10.2005,13:45,Home,89,Yellow_Away,3,2,0,1,0,1,0,0,0,0,0,0
Liverpool,Chelsea,8,02.10.2005,17:00,Away,9,Yellow_Away,1,0,0,0,0,0,0,0,0,0,0,0
Liverpool,Chelsea,8,02.10.2005,17:00,Away,27,Goal_Away,1,0,1,0,0,0,0,0,0,0,0,0
Liverpool,Chelsea,8,02.10.2005,17:00,Away,28,Yellow_Away,2,0,1,0,0,0,0,0,0,0,0,0
Liverpool,Chelsea,8,02.10.2005,17:00,Away,36,Goal_Home,2,0,1,1,0,0,0,0,0,0,0,0
Liverpool,Chelsea,8,02.10.2005,17:00,Away,43,Goal_Away,2,0,2,1,0,0,0,0,0,0,0,0
Liverpool,Chelsea,8,02.10.2005,17:00,Away,53,Yellow_Away,3,0,2,1,0,0,0,0,0,0,0,0
Liverpool,Chelsea,8,02.10.2005,17:00,Away,53,Yellow_Home,3,1,2,1,0,0,0,0,0,0,0,0
Liverpool,Chelsea,8,02.10.2005,17:00,Away,63,Goal_Away,3,1,3,1,0,0,0,0,0,0,0,0
Liverpool,Chelsea,8,02.10.2005,17:00,Away,82,Goal_Away,3,1,4,1,0,0,0,0,0,0,0,0
Aston Villa,Middlesbrough,8,02.10.2005,15:00,Away,23,Yellow_Home,0,1,0,0,0,0,0,0,0,0,0,0
Aston Villa,Middlesbrough,8,02.10.2005,15:00,Away,33,Goal_Away,0,1,1,0,0,0,0,0,0,0,0,0
Aston Villa,Middlesbrough,8,02.10.2005,15:00,Away,50,Goal_Home,0,1,1,1,0,0,0,0,0,0,0,0
Aston Villa,Middlesbrough,8,02.10.2005,15:00,Away,61,Yellow_Away,1,1,1,1,0,0,0,0,0,0,0,0
Aston Villa,Middlesbrough,8,02.10.2005,15:00,Away,64,Goal_Away,1,1,2,1,0,0,0,0,0,0,0,0
Aston Villa,Middlesbrough,8,02.10.2005,15:00,Away,75,Yellow_Home,1,2,2,1,0,0,0,0,0,0,0,0
Aston Villa,Middlesbrough,8,02.10.2005,15:00,Away,80,Yellow_Home,1,3,2,1,0,0,0,0,0,0,0,0
Aston Villa,Middlesbrough,8,02.10.2005,15:00,Away,87,Yellow_Home,1,4,2,1,0,0,0,0,0,0,0,0
Aston Villa,Middlesbrough,8,02.10.2005,15:00,Away,88,Goal_Away,1,4,3,1,0,0,0,0,0,0,0,0
Aston Villa,Middlesbrough,8,02.10.2005,15:00,Away,90,Goal_Home,1,4,3,2,0,0,0,0,0,0,0,0
Arsenal,Birmingham,8,02.10.2005,14:30,Home,24,Red_Card_Away,0,0,0,0,1,0,0,0,0,0,0,0
Arsenal,Birmingham,8,02.10.2005,14:30,Home,78,Yellow_Away,1,0,0,0,1,0,0,0,0,0,0,0
Arsenal,Birmingham,8,02.10.2005,14:30,Home,81,Own_Home,1,0,0,0,1,0,1,0,0,0,0,0
Wigan,Bolton,8,02.10.2005,14:00,Home,7,Yellow_Away,1,0,0,0,0,0,0,0,0,0,0,0
Wigan,Bolton,8,02.10.2005,14:00,Home,48,Goal_Home,1,0,0,1,0,0,0,0,0,0,0,0
Wigan,Bolton,8,02.10.2005,14:00,Home,63,Goal_Home,1,0,0,2,0,0,0,0,0,0,0,0
Wigan,Bolton,8,02.10.2005,14:00,Home,66,Yellow_Away,2,0,0,2,0,0,0,0,0,0,0,0
Wigan,Bolton,8,02.10.2005,14:00,Home,68,Goal_Away,2,0,1,2,0,0,0,0,0,0,0,0
Manchester City,Everton,8,02.10.2005,12:15,Home,60,Yellow_Home,0,1,0,0,0,0,0,0,0,0,0,0
Manchester City,Everton,8,02.10.2005,12:15,Home,72,Goal_Home,0,1,0,1,0,0,0,0,0,0,0,0
Manchester City,Everton,8,02.10.2005,12:15,Home,90,Goal_Home,0,1,0,2,0,0,0,0,0,0,0,0
Sunderland,West Ham,8,01.10.2005,18:15,Draw,45,Goal_Home,0,0,0,1,0,0,0,0,0,0,0,0
Sunderland,West Ham,8,01.10.2005,18:15,Draw,45,Yellow_Away,1,0,0,1,0,0,0,0,0,0,0,0
Sunderland,West Ham,8,01.10.2005,18:15,Draw,54,Yellow_Away,2,0,0,1,0,0,0,0,0,0,0,0
Sunderland,West Ham,8,01.10.2005,18:15,Draw,72,Goal_Away,2,0,1,1,0,0,0,0,0,0,0,0
Sunderland,West Ham,8,01.10.2005,18:15,Draw,74,Yellow_Away,3,0,1,1,0,0,0,0,0,0,0,0
Sunderland,West Ham,8,01.10.2005,18:15,Draw,79,Yellow_Away,4,0,1,1,0,0,0,0,0,0,0,0
Sunderland,West Ham,8,01.10.2005,18:15,Draw,90,Yellow_Away,5,0,1,1,0,0,0,0,0,0,0,0
Sunderland,West Ham,8,01.10.2005,18:15,Draw,90,Yellow_Home,5,1,1,1,0,0,0,0,0,0,0,0
Blackburn,West Brom,8,01.10.2005,16:00,Home,32,Yellow_Home,0,1,0,0,0,0,0,0,0,0,0,0
Blackburn,West Brom,8,01.10.2005,16:00,Home,56,Yellow_Home,0,2,0,0,0,0,0,0,0,0,0,0
Blackburn,West Brom,8,01.10.2005,16:00,Home,80,Goal_Home,0,2,0,1,0,0,0,0,0,0,0,0
Blackburn,West Brom,8,01.10.2005,16:00,Home,88,Goal_Home,0,2,0,2,0,0,0,0,0,0,0,0
Charlton,Tottenham,8,01.10.2005,16:00,Away,25,Goal_Home,0,0,0,1,0,0,0,0,0,0,0,0
Charlton,Tottenham,8,01.10.2005,16:00,Away,31,Yellow_Home,0,1,0,1,0,0,0,0,0,0,0,0
Charlton,Tottenham,8,01.10.2005,16:00,Away,40,Yellow_Away,1,1,0,1,0,0,0,0,0,0,0,0
Charlton,Tottenham,8,01.10.2005,16:00,Away,48,Goal_Home,1,1,0,2,0,0,0,0,0,0,0,0
